,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1411,2014-05-28,570.1,581.81,562.56,570.84,
1410,2014-05-27,582.01,586.22,555.28,570.1,
1409,2014-05-26,570.44,586.41,564.65,582.01,
1408,2014-05-25,520.46,575.19,520.46,570.44,
1407,2014-05-24,518.09,526.65,510.42,520.46,
1406,2014-05-23,515.36,540.88,515.18,518.09,
1405,2014-05-22,488.84,519.25,485.55,515.36,
1404,2014-05-21,484.57,495.21,481.73,488.84,
1403,2014-05-20,443.9,486.23,437.25,484.57,
1402,2014-05-19,450.14,451.69,441.2,443.9,
1401,2014-05-18,452.79,454.0,449.04,450.14,
1400,2014-05-17,453.63,455.94,452.23,452.79,
1399,2014-05-16,448.1,455.15,441.86,453.63,
1398,2014-05-15,442.63,450.03,441.47,448.1,
1397,2014-05-14,433.92,444.28,433.88,442.63,
1396,2014-05-13,438.21,442.27,432.74,433.92,
1395,2014-05-12,433.23,441.07,430.19,438.21,
1394,2014-05-11,451.9,455.4,429.02,433.23,
1393,2014-05-10,445.45,459.46,441.43,451.9,
1392,2014-05-09,441.11,455.78,438.5,445.45,
1391,2014-05-08,446.55,455.5,439.5,441.11,
1390,2014-05-07,432.19,458.78,423.55,446.55,
1389,2014-05-06,430.87,434.95,420.23,432.19,
1388,2014-05-05,436.05,443.86,426.37,430.87,
1387,2014-05-04,438.65,446.61,428.79,436.05,
1386,2014-05-03,453.67,454.2,429.09,438.65,
1385,2014-05-02,460.13,463.38,442.0,453.67,
1384,2014-05-01,445.63,464.49,444.51,460.13,
1383,2014-04-30,446.12,452.64,430.89,445.63,
1382,2014-04-29,441.92,453.78,430.71,446.12,
1381,2014-04-28,443.18,451.12,420.78,441.92,
1380,2014-04-27,457.87,461.4,437.39,443.18,
1379,2014-04-26,464.49,468.68,448.57,457.87,
1378,2014-04-25,500.29,502.49,438.33,464.49,
1377,2014-04-24,487.3,507.33,477.22,500.29,
1376,2014-04-23,487.91,509.96,482.25,487.3,
1375,2014-04-22,495.16,520.51,483.39,487.91,
1374,2014-04-21,498.51,524.67,490.66,495.16,
1373,2014-04-20,506.02,522.22,488.69,498.51,
1372,2014-04-19,485.52,516.89,473.16,506.02,
1371,2014-04-18,502.0,512.15,472.0,485.52,
1370,2014-04-17,536.95,537.03,486.89,502.0,
1369,2014-04-16,526.43,549.05,496.08,536.95,
1368,2014-04-15,478.38,526.63,466.43,526.43,
1367,2014-04-14,427.6,497.83,420.08,478.38,
1366,2014-04-13,437.65,454.15,409.85,427.6,
1365,2014-04-12,435.14,469.83,428.02,437.65,
1364,2014-04-11,384.63,450.4,355.71,435.14,
1363,2014-04-10,457.34,463.45,384.63,384.63,
1362,2014-04-09,466.56,479.66,451.07,457.34,
1361,2014-04-08,462.38,480.69,457.57,466.56,
1360,2014-04-07,455.69,485.06,447.98,462.38,
1359,2014-04-06,456.63,472.38,446.3,455.69,
1358,2014-04-05,444.36,461.17,439.37,456.63,
1357,2014-04-04,436.31,456.46,415.51,444.36,
1356,2014-04-03,424.37,448.74,386.67,436.31,
1355,2014-04-02,463.45,480.27,409.25,424.37,
1354,2014-04-01,444.66,487.35,438.03,463.45,
1353,2014-03-31,446.92,473.43,422.49,444.66,
1352,2014-03-30,477.11,479.04,424.03,446.92,
1351,2014-03-29,482.61,494.28,473.78,477.11,
1350,2014-03-28,460.45,514.95,453.75,482.61,
1349,2014-03-27,562.45,567.75,460.45,460.45,
1348,2014-03-26,562.89,575.42,546.26,562.45,
1347,2014-03-25,567.56,569.66,550.43,562.89,
1346,2014-03-24,551.16,572.52,531.27,567.56,
1345,2014-03-23,564.34,564.34,538.63,551.16,
1344,2014-03-22,549.6,569.96,537.16,564.34,
1343,2014-03-21,565.99,587.42,540.22,549.6,
1342,2014-03-20,594.96,598.41,560.35,565.99,
1341,2014-03-19,598.93,607.08,590.14,594.96,
1340,2014-03-18,606.38,611.72,585.66,598.93,
1339,2014-03-17,619.14,622.49,602.74,606.38,
1338,2014-03-16,624.03,627.28,613.17,619.14,
1337,2014-03-15,614.03,628.83,609.18,624.03,
1336,2014-03-14,625.04,631.23,610.61,614.03,
1335,2014-03-13,619.43,636.13,616.06,625.04,
1334,2014-03-12,608.69,640.79,608.2,619.43,
1333,2014-03-11,612.97,619.7,599.92,608.69,
1332,2014-03-10,627.05,633.68,594.7,612.97,
1331,2014-03-09,609.21,637.6,598.51,627.05,
1330,2014-03-08,616.73,625.68,588.58,609.21,
1329,2014-03-07,648.26,655.2,600.31,616.73,
1328,2014-03-06,658.3,661.83,636.22,648.26,
1327,2014-03-05,661.85,665.97,636.77,658.3,
1326,2014-03-04,662.18,686.22,645.16,661.85,
1325,2014-03-03,544.56,695.44,544.56,662.18,
1324,2014-03-02,557.39,562.93,541.54,544.56,
1323,2014-03-01,573.94,573.94,262.77,557.39,
1322,2014-02-28,596.49,599.0,570.0,573.94,
1321,2014-02-27,593.14,629.9,580.5,596.49,
1320,2014-02-26,135.78,650.0,135.78,593.14,
1319,2014-02-25,174.0,174.64,102.33,135.78,
1318,2014-02-24,310.17,316.88,131.85,174.0,
1317,2014-02-23,255.59,349.15,220.31,310.17,
1316,2014-02-22,111.56,290.59,96.72,255.59,
1315,2014-02-21,111.92,160.15,91.66,111.56,
1314,2014-02-20,261.53,271.61,109.22,111.92,
1313,2014-02-19,293.95,308.63,257.24,261.53,
1312,2014-02-18,272.28,370.12,248.31,293.95,
1311,2014-02-17,299.8,411.21,263.36,272.28,
1310,2014-02-16,371.07,540.03,220.37,299.8,
1309,2014-02-15,427.68,447.94,310.08,371.07,
1308,2014-02-14,451.44,500.03,302.18,427.68,
1307,2014-02-13,531.13,549.2,451.33,451.44,
1306,2014-02-12,578.96,585.12,511.9,531.13,
1305,2014-02-11,582.63,609.71,550.22,578.96,
1304,2014-02-10,659.57,700.04,500.04,582.63,
1303,2014-02-09,648.78,694.12,622.53,659.57,
1302,2014-02-08,695.65,719.26,632.08,648.78,
1301,2014-02-07,828.87,833.07,651.73,695.65,
1300,2014-02-06,904.52,908.77,800.93,828.87,
1299,2014-02-05,926.64,939.75,890.05,904.52,
1298,2014-02-04,931.71,949.1,900.76,926.64,
1297,2014-02-03,953.31,959.58,931.67,931.71,
1296,2014-02-02,940.42,959.38,934.41,953.31,
1295,2014-02-01,938.85,969.19,927.8,940.42,
1294,2014-01-31,941.39,954.71,924.59,938.85,
1293,2014-01-30,925.67,953.24,909.46,941.39,
1292,2014-01-29,932.68,950.56,918.86,925.67,
1291,2014-01-28,943.54,972.61,911.65,932.68,
1290,2014-01-27,1007.0,1021.45,937.23,943.54,
1289,2014-01-26,961.05,1038.06,950.66,1007.0,
1288,2014-01-25,916.55,978.41,915.86,961.05,
1287,2014-01-24,944.16,949.52,902.89,916.55,
1286,2014-01-23,950.95,958.06,936.27,944.16,
1285,2014-01-22,962.21,973.94,934.95,950.95,
1284,2014-01-21,955.95,974.25,943.18,962.21,
1283,2014-01-20,954.8,980.54,925.96,955.95,
1282,2014-01-19,905.72,958.07,901.88,954.8,
1281,2014-01-18,894.16,924.74,884.74,905.72,
1280,2014-01-17,913.49,929.75,867.22,894.16,
1279,2014-01-16,941.22,955.53,910.5,913.49,
1278,2014-01-15,919.28,973.09,915.06,941.22,
1277,2014-01-14,922.91,942.47,904.19,919.28,
1276,2014-01-13,939.79,949.24,879.94,922.91,
1275,2014-01-12,1005.32,1022.67,922.07,939.79,
1274,2014-01-11,957.76,1010.84,935.0,1005.32,
1273,2014-01-10,936.95,964.84,905.88,957.76,
1272,2014-01-09,938.84,964.64,866.55,936.95,
1271,2014-01-08,879.9,966.9,858.9,938.84,
1270,2014-01-07,1012.65,1043.98,879.85,879.9,
1269,2014-01-06,1014.74,1093.44,964.74,1012.65,
1268,2014-01-05,924.69,1029.86,911.36,1014.74,
1267,2014-01-04,884.26,932.16,848.32,924.69,
1266,2014-01-03,856.91,888.23,839.44,884.26,
1265,2014-01-02,815.94,886.21,810.47,856.91,
1264,2014-01-01,805.94,829.93,770.97,815.94,
1263,2013-12-31,804.83,813.94,776.96,805.94,
1262,2013-12-30,784.96,818.83,780.96,804.83,
1261,2013-12-29,761.99,803.95,734.98,784.96,
1260,2013-12-28,803.05,805.97,715.6,761.99,
1259,2013-12-27,801.98,836.83,767.87,803.05,
1258,2013-12-26,707.25,829.63,707.21,801.98,
1257,2013-12-25,702.75,709.95,673.93,707.25,
1256,2013-12-24,713.24,729.94,665.98,702.75,
1255,2013-12-23,639.49,724.92,631.01,713.24,
1254,2013-12-22,640.48,699.91,614.95,639.49,
1253,2013-12-21,649.96,690.0,610.0,640.48,
1252,2013-12-20,731.95,774.39,621.25,649.96,
1251,2013-12-19,540.98,745.96,522.44,731.95,
1250,2013-12-18,714.97,716.99,454.86,540.98,
1249,2013-12-17,759.92,779.96,678.88,714.97,
1248,2013-12-16,919.88,924.94,714.03,759.92,
1247,2013-12-15,908.94,927.9,837.98,919.88,
1246,2013-12-14,936.77,947.93,875.11,908.94,
1245,2013-12-13,899.98,989.89,882.11,936.77,
1244,2013-12-12,919.93,940.98,839.51,899.98,
1243,2013-12-11,1033.72,1056.76,856.06,919.93,
1242,2013-12-10,918.95,1067.7,911.96,1033.72,
1241,2013-12-09,803.96,980.03,787.73,918.95,
1240,2013-12-08,697.02,828.96,653.03,803.96,
1239,2013-12-07,845.02,895.96,576.03,697.02,
1238,2013-12-06,1106.35,1118.93,800.07,845.02,
1237,2013-12-05,1237.55,1239.86,869.99,1106.35,
1236,2013-12-04,1154.86,1239.7,1131.35,1237.55,
1235,2013-12-03,1096.56,1185.63,1064.91,1154.86,
1234,2013-12-02,1004.39,1117.73,974.97,1096.56,
1233,2013-12-01,1205.66,1216.84,840.27,1004.39,
1232,2013-11-30,1206.93,1232.94,1150.16,1205.66,
1231,2013-11-29,1101.38,1241.92,1049.96,1206.93,
1230,2013-11-28,1079.89,1224.48,1032.06,1101.38,
1229,2013-11-27,969.96,1094.78,914.27,1079.89,
1228,2013-11-26,829.99,974.96,825.08,969.96,
1227,2013-11-25,795.01,849.99,758.95,829.99,
1226,2013-11-24,832.5,854.99,745.21,795.01,
1225,2013-11-23,802.0,890.03,799.54,832.5,
1224,2013-11-22,764.91,821.99,682.28,802.0,
1223,2013-11-21,637.97,784.32,595.19,764.91,
1222,2013-11-20,645.69,649.99,453.29,637.97,
1221,2013-11-19,785.43,900.92,502.61,645.69,
1220,2013-11-18,528.3,787.93,521.98,785.43,
1219,2013-11-17,461.96,536.75,456.98,528.3,
1218,2013-11-16,433.92,476.94,427.98,461.96,
1217,2013-11-15,433.4,457.92,412.97,433.92,
1216,2013-11-14,434.85,447.49,402.54,433.4,
1215,2013-11-13,380.04,444.97,372.17,434.85,
1214,2013-11-12,362.98,391.79,358.97,380.04,
1213,2013-11-11,336.32,375.99,321.41,362.98,
1212,2013-11-10,367.79,372.52,289.96,336.32,
1211,2013-11-09,355.0,394.99,339.99,367.79,
1210,2013-11-08,309.65,358.0,308.01,355.0,
1209,2013-11-07,264.1,324.21,263.6,309.65,
1208,2013-11-06,251.3,272.52,251.3,264.1,
1207,2013-11-05,238.16,258.87,229.0,251.3,
1206,2013-11-04,224.0,238.98,221.95,238.16,
1205,2013-11-03,211.69,226.95,211.69,224.0,
1204,2013-11-02,213.43,214.86,211.0,211.69,
1203,2013-11-01,211.17,214.95,209.71,213.43,
1202,2013-10-31,208.0,214.99,205.43,211.17,
1201,2013-10-30,216.0,216.49,203.99,208.0,
1200,2013-10-29,206.9,216.5,204.2,216.0,
1199,2013-10-28,206.91,209.79,200.42,206.9,
1198,2013-10-27,188.56,207.81,188.56,206.91,
1197,2013-10-26,197.88,198.41,186.99,188.56,
1196,2013-10-25,206.98,208.97,176.6,197.88,
1195,2013-10-24,227.97,233.38,175.3,206.98,
1194,2013-10-23,202.99,227.98,200.7,227.97,
1193,2013-10-22,192.78,205.5,192.78,202.99,
1192,2013-10-21,186.1,197.37,183.18,192.78,
1191,2013-10-20,183.15,186.1,177.24,186.1,
1190,2013-10-19,168.28,195.8,167.08,183.15,
1189,2013-10-18,157.59,168.29,156.49,168.28,
1188,2013-10-17,152.82,159.94,150.75,157.59,
1187,2013-10-16,158.09,162.99,144.2,152.82,
1186,2013-10-15,151.37,158.1,150.62,158.09,
1185,2013-10-14,147.53,153.69,146.03,151.37,
1184,2013-10-13,142.89,147.65,141.5,147.53,
1183,2013-10-12,140.1,143.05,139.39,142.89,
1182,2013-10-11,140.41,141.85,138.87,140.1,
1181,2013-10-10,139.5,141.69,138.51,140.41,
1180,2013-10-09,136.49,142.1,135.8,139.5,
1179,2013-10-08,135.8,137.78,135.65,136.49,
1178,2013-10-07,137.8,139.0,135.12,135.8,
1177,2013-10-06,136.7,138.0,134.1,137.8,
1176,2013-10-05,136.82,138.0,135.3,136.7,
1175,2013-10-04,130.99,139.8,128.5,136.82,
1174,2013-10-03,123.0,132.0,120.1,130.99,
1173,2013-10-02,140.3,141.93,109.7,123.0,
1172,2013-10-01,141.9,144.44,139.41,140.3,
1171,2013-09-30,143.88,145.81,138.12,141.9,
1170,2013-09-29,142.5,145.81,141.36,143.88,
1169,2013-09-28,138.93,143.0,138.02,142.5,
1168,2013-09-27,137.1,142.66,134.83,138.93,
1167,2013-09-26,135.0,139.0,134.71,137.1,
1166,2013-09-25,134.78,138.0,134.7,135.0,
1165,2013-09-24,133.4,136.59,132.5,134.78,
1164,2013-09-23,134.0,135.0,132.0,133.4,
1163,2013-09-22,134.38,135.0,131.0,134.0,
1162,2013-09-21,133.81,135.99,132.0,134.38,
1161,2013-09-20,135.05,137.28,131.0,133.81,
1160,2013-09-19,140.41,141.2,131.14,135.05,
1159,2013-09-18,139.15,142.0,139.01,140.41,
1158,2013-09-17,139.42,141.37,138.0,139.15,
1157,2013-09-16,138.3,142.23,137.9,139.42,
1156,2013-09-15,136.71,141.0,135.04,138.3,
1155,2013-09-14,140.66,142.0,136.5,136.71,
1154,2013-09-13,139.35,145.6,137.82,140.66,
1153,2013-09-12,142.1,145.52,137.51,139.35,
1152,2013-09-11,132.62,145.9,127.5,142.1,
1151,2013-09-10,133.1,136.02,131.38,132.62,
1150,2013-09-09,126.32,137.48,124.0,133.1,
1149,2013-09-08,128.99,129.87,124.06,126.32,
1148,2013-09-07,121.9,131.02,121.25,128.99,
1147,2013-09-06,130.2,134.0,121.9,121.9,
1146,2013-09-05,132.51,137.97,127.24,130.2,
1145,2013-09-04,144.0,145.8,130.09,132.51,
1144,2013-09-03,144.0,148.91,142.2,144.0,
1143,2013-09-02,146.01,148.5,142.11,144.0,
1142,2013-09-01,141.0,147.29,141.0,146.01,
1141,2013-08-31,138.03,148.7,135.89,141.0,
1140,2013-08-30,129.3,142.76,128.56,138.03,
1139,2013-08-29,128.76,131.2,128.18,129.3,
1138,2013-08-28,131.29,131.72,128.02,128.76,
1137,2013-08-27,120.07,133.0,120.0,131.29,
1136,2013-08-26,122.11,122.97,119.92,120.07,
1135,2013-08-25,119.6,122.99,119.14,122.11,
1134,2013-08-24,118.51,121.39,118.02,119.6,
1133,2013-08-23,122.0,122.0,118.44,118.51,
1132,2013-08-22,123.3,124.49,120.54,122.0,
1131,2013-08-21,121.2,125.0,119.68,123.3,
1130,2013-08-20,118.5,123.01,116.82,121.2,
1129,2013-08-19,113.38,123.75,111.77,118.5,
1128,2013-08-18,112.75,114.69,112.0,113.38,
1127,2013-08-17,108.99,114.0,108.23,112.75,
1126,2013-08-16,109.99,112.3,108.21,108.99,
1125,2013-08-15,112.56,113.32,108.78,109.99,
1124,2013-08-14,109.6,115.0,108.0,112.56,
1123,2013-08-13,106.81,109.64,104.5,109.6,
1122,2013-08-12,105.0,108.12,103.5,106.81,
1121,2013-08-11,103.0,105.19,102.7,105.0,
1120,2013-08-10,102.8,103.9,102.38,103.0,
1119,2013-08-09,103.05,105.79,101.94,102.8,
1118,2013-08-08,105.99,106.65,100.96,103.05,
1117,2013-08-07,106.56,106.96,105.22,105.99,
1116,2013-08-06,106.72,107.5,105.11,106.56,
1115,2013-08-05,105.12,107.77,105.0,106.72,
1114,2013-08-04,104.95,106.0,103.5,105.12,
1113,2013-08-03,104.5,105.89,102.0,104.95,
1112,2013-08-02,104.0,108.0,101.21,104.5,
1111,2013-08-01,106.21,108.0,103.0,104.0,
1110,2013-07-31,107.96,111.65,103.55,106.21,
1109,2013-07-30,101.48,107.99,100.47,107.96,
1108,2013-07-29,98.78,102.85,98.45,101.48,
1107,2013-07-28,94.4,100.58,94.0,98.78,
1106,2013-07-27,96.02,97.0,93.0,94.4,
1105,2013-07-26,96.95,97.48,96.0,96.02,
1104,2013-07-25,95.09,97.48,93.57,96.95,
1103,2013-07-24,95.56,95.99,92.3,95.09,
1102,2013-07-23,91.6,97.13,91.6,95.56,
1101,2013-07-22,92.0,92.0,89.8,91.6,
1100,2013-07-21,89.82,92.0,88.0,92.0,
1099,2013-07-20,92.0,93.1,89.27,89.82,
1098,2013-07-19,90.07,95.2,87.6,92.0,
1097,2013-07-18,98.5,98.8,86.2,90.07,
1096,2013-07-17,97.1,100.0,96.18,98.5,
1095,2013-07-16,98.89,100.73,96.0,97.1,
1094,2013-07-15,94.42,101.94,93.11,98.89,
1093,2013-07-14,98.32,99.0,92.86,94.42,
1092,2013-07-13,93.99,98.32,87.76,98.32,
1091,2013-07-12,88.98,104.17,88.0,93.99,
1090,2013-07-11,88.0,90.7,85.0,88.98,
1089,2013-07-10,76.7,89.84,75.53,88.0,
1088,2013-07-09,76.0,78.3,72.51,76.7,
1087,2013-07-08,76.5,80.0,72.46,76.0,
1086,2013-07-07,69.66,77.0,66.6,76.5,
1085,2013-07-06,68.5,75.0,66.81,69.66,
1084,2013-07-05,80.04,80.6,65.42,68.5,
1083,2013-07-04,78.89,84.27,72.0,80.04,
1082,2013-07-03,90.41,91.2,76.0,78.89,
1081,2013-07-02,88.05,92.57,87.51,90.41,
1080,2013-07-01,97.51,98.18,86.01,88.05,
1079,2013-06-30,95.0,98.12,93.85,97.51,
1078,2013-06-29,94.66,100.44,93.0,95.0,
1077,2013-06-28,101.74,101.79,92.25,94.66,
1076,2013-06-27,104.0,104.0,100.06,101.74,
1075,2013-06-26,103.33,105.49,101.83,104.0,
1074,2013-06-25,102.09,109.98,100.0,103.33,
1073,2013-06-24,107.9,108.33,100.76,102.09,
1072,2013-06-23,108.2,109.0,106.2,107.9,
1071,2013-06-22,109.5,109.96,107.51,108.2,
1070,2013-06-21,111.29,115.01,107.56,109.5,
1069,2013-06-20,108.25,114.48,107.12,111.29,
1068,2013-06-19,107.35,110.99,104.66,108.25,
1067,2013-06-18,101.95,113.3,101.03,107.35,
1066,2013-06-17,99.9,102.4,98.9,101.95,
1065,2013-06-16,99.8,101.75,98.9,99.9,
1064,2013-06-15,100.0,103.7,97.5,99.8,
1063,2013-06-14,103.95,104.7,97.1,100.0,
1062,2013-06-13,108.78,110.3,100.3,103.95,
1061,2013-06-12,109.0,112.25,106.0,108.78,
1060,2013-06-11,106.35,109.6,103.23,109.0,
1059,2013-06-10,100.44,110.63,95.0,106.35,
1058,2013-06-09,107.89,108.99,88.0,100.44,
1057,2013-06-08,111.0,113.19,107.0,107.89,
1056,2013-06-07,118.97,119.13,106.15,111.0,
1055,2013-06-06,121.9,123.3,117.0,118.97,
1054,2013-06-05,121.4,123.5,119.5,121.9,
1053,2013-06-04,120.74,123.99,118.79,121.4,
1052,2013-06-03,122.5,122.78,115.11,120.74,
1051,2013-06-02,129.3,130.1,115.0,122.5,
1050,2013-06-01,128.82,129.79,127.1,129.3,
1049,2013-05-31,128.8,130.0,126.33,128.82,
1048,2013-05-30,132.25,132.4,126.5,128.8,
1047,2013-05-29,129.0,132.72,127.6,132.25,
1046,2013-05-28,129.77,130.63,125.4,129.0,
1045,2013-05-27,133.5,135.47,124.0,129.77,
1044,2013-05-26,131.99,136.0,130.61,133.5,
1043,2013-05-25,133.1,133.5,128.2,131.99,
1042,2013-05-24,126.3,133.98,125.36,133.1,
1041,2013-05-23,123.8,126.93,123.0,126.3,
1040,2013-05-22,122.89,124.5,122.0,123.8,
1039,2013-05-21,122.02,123.08,121.1,122.89,
1038,2013-05-20,122.5,123.69,120.1,122.02,
1037,2013-05-19,123.21,124.5,119.5,122.5,
1036,2013-05-18,123.5,125.31,122.25,123.21,
1035,2013-05-17,118.21,125.56,116.57,123.5,
1034,2013-05-16,114.22,118.97,112.1,118.21,
1033,2013-05-15,111.4,116.44,103.02,114.22,
1032,2013-05-14,117.98,119.8,109.42,111.4,
1031,2013-05-13,114.82,118.88,114.5,117.98,
1030,2013-05-12,115.64,117.47,112.4,114.82,
1029,2013-05-11,117.7,118.74,113.0,115.64,
1028,2013-05-10,112.8,122.5,111.54,117.7,
1027,2013-05-09,113.2,113.72,108.8,112.8,
1026,2013-05-08,109.6,116.78,109.5,113.2,
1025,2013-05-07,112.25,114.0,97.52,109.6,
1024,2013-05-06,115.98,124.9,106.01,112.25,
1023,2013-05-05,112.9,118.85,107.0,115.98,
1022,2013-05-04,98.1,116.3,92.0,112.9,
1021,2013-05-03,106.25,109.0,79.0,98.1,
1020,2013-05-02,116.38,126.9,91.11,106.25,
1019,2013-05-01,139.23,140.06,104.0,116.38,
1018,2013-04-30,144.0,146.93,134.0,139.23,
1017,2013-04-29,134.44,149.08,133.0,144.0,
1016,2013-04-28,128.0,136.68,127.5,134.44,
1015,2013-04-27,136.9,139.88,122.71,128.0,
1014,2013-04-26,141.71,144.99,121.45,136.9,
1013,2013-04-25,154.2,162.0,120.09,141.71,
1012,2013-04-24,143.48,166.43,140.97,154.2,
1011,2013-04-23,127.4,144.02,124.97,143.48,
1010,2013-04-22,119.2,127.4,118.5,127.4,
1009,2013-04-21,126.62,130.5,110.0,119.2,
1008,2013-04-20,118.48,132.0,115.0,126.62,
1007,2013-04-19,109.01,136.43,105.54,118.48,
1006,2013-04-18,93.07,113.0,86.0,109.01,
1005,2013-04-17,68.36,98.78,63.3,93.07,
1004,2013-04-16,82.39,84.5,50.01,68.36,
1003,2013-04-15,90.0,102.0,71.51,82.39,
1002,2013-04-14,93.0,110.0,84.44,90.0,
1001,2013-04-13,117.0,130.0,85.5,93.0,
1000,2013-04-12,124.9,140.0,54.25,117.0,
999,2013-04-11,165.0,188.7,110.2,124.9,
998,2013-04-10,230.0,266.0,105.0,165.0,
997,2013-04-09,187.5,240.11,186.5,230.0,
996,2013-04-08,162.3,194.9,162.3,187.5,
995,2013-04-07,142.63,164.9,142.63,162.3,
994,2013-04-06,142.32,143.9,139.54,142.63,
993,2013-04-05,132.12,144.94,130.24,142.32,
992,2013-04-04,135.0,142.12,116.39,132.12,
991,2013-04-03,117.98,147.0,110.0,135.0,
990,2013-04-02,104.0,118.36,99.0,117.98,
989,2013-04-01,93.03,106.0,92.24,104.0,
988,2013-03-31,92.19,93.8,91.0,93.03,
987,2013-03-30,90.5,94.98,87.0,92.19,
986,2013-03-29,86.18,93.06,83.01,90.5,
985,2013-03-28,88.92,95.7,75.0,86.18,
984,2013-03-27,78.5,89.5,78.4,88.92,
983,2013-03-26,73.6,79.72,73.11,78.5,
982,2013-03-25,71.5,78.0,69.52,73.6,
981,2013-03-24,64.35,72.5,62.7,71.5,
980,2013-03-23,69.87,70.5,52.35,64.35,
979,2013-03-22,70.85,73.75,65.0,69.87,
978,2013-03-21,64.49,74.9,63.1,70.85,
977,2013-03-20,59.14,66.0,57.7,64.49,
976,2013-03-19,51.6,62.0,50.0,59.14,
975,2013-03-18,47.4,52.88,47.12,51.6,
974,2013-03-17,47.0,47.74,46.8,47.4,
973,2013-03-16,46.95,47.36,46.27,47.0,
972,2013-03-15,47.17,47.45,46.4,46.95,
971,2013-03-14,46.92,47.99,46.05,47.17,
970,2013-03-13,44.29,47.3,43.75,46.92,
969,2013-03-12,48.4,48.4,36.65,44.29,
968,2013-03-11,46.0,48.47,45.54,48.4,
967,2013-03-10,46.85,47.95,45.47,46.0,
966,2013-03-09,44.18,46.99,43.41,46.85,
965,2013-03-08,42.0,44.5,41.02,44.18,
964,2013-03-07,41.02,45.5,33.3,42.0,
963,2013-03-06,40.33,49.1,40.14,41.02,
962,2013-03-05,36.15,40.65,36.15,40.33,
961,2013-03-04,34.5,36.7,34.19,36.15,
960,2013-03-03,34.25,34.5,33.8,34.5,
959,2013-03-02,34.5,34.81,33.15,34.25,
958,2013-03-01,33.38,34.9,32.92,34.5,
957,2013-02-28,30.9,34.52,30.9,33.38,
956,2013-02-27,31.1,31.65,30.79,30.9,
955,2013-02-26,30.4,31.7,30.12,31.1,
954,2013-02-25,29.89,30.4,29.55,30.4,
953,2013-02-24,29.8,30.4,29.2,29.89,
952,2013-02-23,30.25,30.69,28.0,29.8,
951,2013-02-22,29.75,31.3,29.67,30.25,
950,2013-02-21,29.65,29.98,29.31,29.75,
949,2013-02-20,29.42,29.87,28.99,29.65,
948,2013-02-19,26.95,29.65,26.8,29.42,
947,2013-02-18,26.81,27.15,26.36,26.95,
946,2013-02-17,27.22,27.4,25.0,26.81,
945,2013-02-16,27.1,27.5,26.81,27.22,
944,2013-02-15,27.22,27.51,26.1,27.1,
943,2013-02-14,24.2,27.6,21.72,27.22,
942,2013-02-13,25.17,26.3,24.19,24.2,
941,2013-02-12,24.65,25.83,24.3,25.17,
940,2013-02-11,23.97,24.68,23.65,24.65,
939,2013-02-10,23.65,24.11,22.67,23.97,
938,2013-02-09,22.66,23.99,22.58,23.65,
937,2013-02-08,22.15,22.77,22.0,22.66,
936,2013-02-07,21.18,22.22,20.77,22.15,
935,2013-02-06,20.6,21.33,20.6,21.18,
934,2013-02-05,20.43,20.79,20.2,20.6,
933,2013-02-04,20.59,21.05,19.86,20.43,
932,2013-02-03,19.63,20.9,19.42,20.59,
931,2013-02-02,20.5,20.5,18.0,19.63,
930,2013-02-01,20.41,21.13,20.3,20.5,
929,2013-01-31,19.7,21.43,19.51,20.41,
928,2013-01-30,19.53,19.8,19.15,19.7,
927,2013-01-29,18.72,19.8,18.7,19.53,
926,2013-01-28,17.82,18.88,17.75,18.72,
925,2013-01-27,17.88,18.0,17.21,17.82,
924,2013-01-26,17.4,17.88,16.54,17.88,
923,2013-01-25,16.9,17.8,15.39,17.4,
922,2013-01-24,17.5,19.19,15.61,16.9,
921,2013-01-23,17.26,17.59,16.8,17.5,
920,2013-01-22,16.8,17.59,16.65,17.26,
919,2013-01-21,15.7,16.98,15.63,16.8,
918,2013-01-20,15.62,15.89,15.51,15.7,
917,2013-01-19,15.7,15.77,15.25,15.62,
916,2013-01-18,15.5,15.99,15.41,15.7,
915,2013-01-17,14.73,15.7,14.63,15.5,
914,2013-01-16,14.25,14.73,14.21,14.73,
913,2013-01-15,14.3,14.48,13.99,14.25,
912,2013-01-14,14.12,14.35,14.11,14.3,
911,2013-01-13,14.24,14.31,13.95,14.12,
910,2013-01-12,14.14,14.34,13.98,14.24,
909,2013-01-11,14.14,14.35,13.91,14.14,
908,2013-01-10,13.77,14.32,13.77,14.14,
907,2013-01-09,13.74,13.86,13.62,13.77,
906,2013-01-08,13.59,13.88,13.5,13.74,
905,2013-01-07,13.45,13.59,13.4,13.59,
904,2013-01-06,13.44,13.52,13.36,13.45,
903,2013-01-05,13.5,13.55,13.31,13.44,
902,2013-01-04,13.4,13.52,13.27,13.5,
901,2013-01-03,13.28,13.46,13.25,13.4,
900,2013-01-02,13.3,13.4,13.16,13.28,
899,2013-01-01,13.51,13.56,13.16,13.3,
898,2012-12-31,13.45,13.56,13.37,13.51,
897,2012-12-30,13.4,13.59,13.35,13.45,
896,2012-12-29,13.42,13.67,13.27,13.4,
895,2012-12-28,13.42,13.65,13.34,13.42,
894,2012-12-27,13.47,13.47,13.25,13.42,
893,2012-12-26,13.35,13.47,13.2,13.47,
